<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>7x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-5)(x-7)(x-7)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-5)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-7)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-7)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"175<span>/</span>4, 343<span>/</span>2","-147<span>/</span>4, 343<span>/</span>2","175<span>/</span>4, -147<span>/</span>4","175<span>/</span>4, 147<span>/</span>4",3,Rearrange the equation in the form<br/> 7x<sup>2</sup> = A(x-7)(x-7) + B(x-5)(x-7) + C(x-5),"Based on the above hint , you need to substitute the value of<br/> x = 5 to get the value of A . Substitute the value of A in the<br/> equation and put x = 7 to get the value of C.<br/>Now put the values of A and C in the equation to get the value of B ",Substitute the value of x such that terms B and C are removed <br/>from the equation to get A. Now use this value of A in the<br/> equation and substitute a new value of x to derive the value of C. <br/> Use the values of A and C in equation 1 to derive the value of B,7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-6x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-2)(x+1)(x+1)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-2)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+1)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+1)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"4<span>/</span>3, 4<span>/</span>3","4<span>/</span>3, -2","-4<span>/</span>3, -2","-4<span>/</span>3, 4<span>/</span>3",4,Rearrange the equation in the form<br/> -6x = A(x+1)(x+1) + B(x-2)(x+1) + C(x-2),"Based on the above hint , you need to substitute the value of<br/> x = 2 to get the value of A . Substitute the value of A in the<br/> equation and put x = -1 to get the value of C.<br/>Now put the values of A and C in the equation to get the value of B ",Substitute the value of x such that terms B and C are removed <br/>from the equation to get A. Now use this value of A in the<br/> equation and substitute a new value of x to derive the value of C. <br/> Use the values of A and C in equation 1 to derive the value of B,7,1,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-11x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-12)(x-5)(x-5)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-12)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-5)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-5)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"-132<span>/</span>49, -132<span>/</span>49","-132<span>/</span>49, 132<span>/</span>49","-132<span>/</span>49, 55<span>/</span>7","132<span>/</span>49, 55<span>/</span>7",2,Rearrange the equation in the form<br/> -11x = A(x-5)(x-5) + B(x-12)(x-5) + C(x-12),"Based on the above hint , you need to substitute the value of<br/> x = 12 to get the value of A . Substitute the value of A in the<br/> equation and put x = 5 to get the value of C.<br/>Now put the values of A and C in the equation to get the value of B ",Substitute the value of x such that terms B and C are removed <br/>from the equation to get A. Now use this value of A in the<br/> equation and substitute a new value of x to derive the value of C. <br/> Use the values of A and C in equation 1 to derive the value of B,7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>6x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+12)(x-11)(x-11)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+12)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-11)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-11)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"131<span>/</span>30, 726<span>/</span>23","49<span>/</span>30, 131<span>/</span>30","131<span>/</span>30, -726<span>/</span>23","49<span>/</span>30, 726<span>/</span>23",2,Rearrange the equation in the form<br/> 6x<sup>2</sup> = A(x-11)(x-11) + B(x+12)(x-11) + C(x+12),"Based on the above hint , you need to substitute the value of<br/> x = -12 to get the value of A . Substitute the value of A in the<br/> equation and put x = 11 to get the value of C.<br/>Now put the values of A and C in the equation to get the value of B ",Substitute the value of x such that terms B and C are removed <br/>from the equation to get A. Now use this value of A in the<br/> equation and substitute a new value of x to derive the value of C. <br/> Use the values of A and C in equation 1 to derive the value of B,7,1,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-2x<sup>2</sup>-8</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-3)(x+3)(x+3)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-3)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+3)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+3)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of B and C,4,"-13<span>/</span>18, -13<span>/</span>3","-13<span>/</span>18, -23<span>/</span>18","-13<span>/</span>18, 13<span>/</span>3","-23<span>/</span>18, 13<span>/</span>3",4,Rearrange the equation in the form<br/> -2x<sup>2</sup>-8 = A(x+3)(x+3) + B(x-3)(x+3) + C(x-3),"Based on the above hint , you need to substitute the value of<br/> x = 3 to get the value of A . Substitute the value of A in the<br/> equation and put x = -3 to get the value of C.<br/>Now put the values of A and C in the equation to get the value of B ",Substitute the value of x such that terms B and C are removed <br/>from the equation to get A. Now use this value of A in the<br/> equation and substitute a new value of x to derive the value of C. <br/> Use the values of A and C in equation 1 to derive the value of B,7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-2x<sup>2</sup>+6x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+4)(x+9)(x+9)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+4)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+9)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+9)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of B and C,4,"-56<span>/</span>25, 216<span>/</span>5","-56<span>/</span>25, 6<span>/</span>25","6<span>/</span>25, 56<span>/</span>25","6<span>/</span>25, 216<span>/</span>5",4,Rearrange the equation in the form<br/> -2x<sup>2</sup>+6x = A(x+9)(x+9) + B(x+4)(x+9) + C(x+4),"Based on the above hint , you need to substitute the value of<br/> x = -4 to get the value of A . Substitute the value of A in the<br/> equation and put x = -9 to get the value of C.<br/>Now put the values of A and C in the equation to get the value of B ",Substitute the value of x such that terms B and C are removed <br/>from the equation to get A. Now use this value of A in the<br/> equation and substitute a new value of x to derive the value of C. <br/> Use the values of A and C in equation 1 to derive the value of B,7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>4x<sup>2</sup>+4x+6</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+6)(x+4)(x+4)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+6)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+4)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+4)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of B and C,4,"63<span>/</span>2, 27","63<span>/</span>2, -27","63<span>/</span>2, -55<span>/</span>2","-55<span>/</span>2, 27",4,Rearrange the equation in the form<br/> 4x<sup>2</sup>+4x+6 = A(x+4)(x+4) + B(x+6)(x+4) + C(x+6),"Based on the above hint , you need to substitute the value of<br/> x = -6 to get the value of A . Substitute the value of A in the<br/> equation and put x = -4 to get the value of C.<br/>Now put the values of A and C in the equation to get the value of B ",Substitute the value of x such that terms B and C are removed <br/>from the equation to get A. Now use this value of A in the<br/> equation and substitute a new value of x to derive the value of C. <br/> Use the values of A and C in equation 1 to derive the value of B,7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-6x<sup>2</sup>+6x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+11)(x-6)(x-6)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+11)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-6)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-6)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"-211<span>/</span>77, -251<span>/</span>77","-180<span>/</span>17, 251<span>/</span>77","-211<span>/</span>77, -180<span>/</span>17","-251<span>/</span>77, -180<span>/</span>17",3,Rearrange the equation in the form<br/> -6x<sup>2</sup>+6x = A(x-6)(x-6) + B(x+11)(x-6) + C(x+11),Substitute the values of x such that terms B and C are removed from the<br/> equation to get A. Similarly substitute a different value of x to get the value of C,"Based on the above hint , you need to substitute the value of x = -11 to get the<br/> value of A Similarly substituting the value of x = 6 will get you the value of C",7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>6</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+6)(x+9)(x+9)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+6)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+9)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+9)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"-2<span>/</span>3, -2","2<span>/</span>3, -2","2<span>/</span>3, -2<span>/</span>3","2<span>/</span>3, 2",2,Rearrange the equation in the form<br/> 6 = A(x+9)(x+9) + B(x+6)(x+9) + C(x+6),Substitute the values of x such that terms B and C are removed from the<br/> equation to get A. Similarly substitute a different value of x to get the value of C,"Based on the above hint , you need to substitute the value of x = -6 to get the<br/> value of A Similarly substituting the value of x = -9 will get you the value of C",7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-8</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+12)(x+1)(x+1)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+12)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+1)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+1)<sup>2</sup></span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"6<span>/</span>91, -8<span>/</span>11","6<span>/</span>91, 8<span>/</span>11","-6<span>/</span>91, 6<span>/</span>91","-6<span>/</span>91, -8<span>/</span>11",4,Rearrange the equation in the form<br/> -8 = A(x+1)(x+1) + B(x+12)(x+1) + C(x+12),Substitute the values of x such that terms B and C are removed from the<br/> equation to get A. Similarly substitute a different value of x to get the value of C,"Based on the above hint , you need to substitute the value of x = -12 to get the<br/> value of A Similarly substituting the value of x = -1 will get you the value of C",7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one
