<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>5x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-2)(-2x<sup>2</sup>+11x-23)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-2)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-2x<sup>2</sup>+11x-23)</span></span><br/><br/><div style='clear:both'></div> then find the value of B and C,4,"-20<span>/</span>3, 30","-20<span>/</span>3, -25<span>/</span>3","-25<span>/</span>3, 30","-20<span>/</span>3, -30",3,Rearrange the equation in the form<br/> 5x<sup>2</sup> = A(-2x<sup>2</sup>+11x-23) + Bx(x-2) + C(x-2),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = -7 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>4x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+10)(-9x<sup>2</sup>-88x+17)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+10)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-9x<sup>2</sup>-88x+17)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"39<span>/</span>100, -1<span>/</span>77","1<span>/</span>23, 39<span>/</span>100","1<span>/</span>23, 1<span>/</span>77","39<span>/</span>100, 1<span>/</span>77",3,Rearrange the equation in the form<br/> 4x = A(-9x<sup>2</sup>-88x+17) + Bx(x+10) + C(x+10),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.,"Based on the above hint , you need to substitute the value of x = -10 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-3</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+2)(-8x<sup>2</sup>-9x-9)</span></span></td></tr></tbody></table>can be resolved to partial fractions such that <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:35px;'> A</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+2)</span></span><span>then find the value of A</span></p>,4,24<span>/</span>23,-21<span>/</span>23,3<span>/</span>23,-24<span>/</span>23,3,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> -3 = A(-8x<sup>2</sup>-9x-9) + Bx(x+2) + C(x+2),Substitute the values of x such that terms B and C are removed from the<br/> equation,7,2,The selected answer is the value of B and not A. Let's try the next one,The selected answer is the value of C and not A. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
"<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>11</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-3)(-8x<sup>2</sup>+5x-11)</span></span></td></tr></tbody></table>can be resolved to partial fractions, <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>which of the following options contains the correct coefficients of its partial fractions<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:35px;'> </span></span><span></span></p>",4,"11<span>/</span>68, 209<span>/</span>68","-11<span>/</span>68, 209<span>/</span>68","-11<span>/</span>68, -209<span>/</span>68","-11<span>/</span>68, 50",3,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> 11 = A(-8x<sup>2</sup>+5x-11) + Bx(x-3) + C(x-3),Substitute the value of x such that any two of the three terms of the<br/> equation shown in the previous hint are removed to get one coefficient.<br/> Repeat this step with appropriate values of x to find the coefficients<br/> of the other two terms as well,7,2,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>12</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+1)(3x<sup>2</sup>-9x+9)</span></span></td></tr></tbody></table>can be resolved to partial fractions such that <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:35px;'> (Bx+C)</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(3x<sup>2</sup>-9x+9)</span></span><span>then find the value of C</span></p>,4,-48<span>/</span>7,-12<span>/</span>7,48<span>/</span>7,4<span>/</span>7,3,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> 12 = A(3x<sup>2</sup>-9x+9) + Bx(x+1) + C(x+1),Substitute the values of x such that terms A and B are removed from the<br/> equation,7,2,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of B and not C. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of A and not C. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>9x<sup>2</sup>-12x-12</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(8x<sup>3</sup>-33x<sup>2</sup>+7x-12)</span></span></td></tr></tbody></table>can be resolved to partial fractions such that <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> A</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-4)</span></span><span>then find the value of A</span></p>,4,293<span>/</span>79,346<span>/</span>99,43<span>/</span>65,-43<span>/</span>65,3,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> 9x<sup>2</sup>-12x-12 = A(8x<sup>2</sup>-33x+7) + Bx(x-4) + C(x-4),Substitute the values of x such that terms B and C are removed from the<br/> equation,7,3,The selected answer is the value of B and not A. Let's try the next one,The selected answer is the value of C and not A. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-6x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(-5x<sup>3</sup>-6x<sup>2</sup>-13x-12)</span></span></td></tr></tbody></table>can be resolved to partial fractions such that <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> A</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+1)</span></span><span>then find the value of A</span></p>,4,-33<span>/</span>8,3<span>/</span>8,9<span>/</span>2,-3<span>/</span>8,2,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> -6x<sup>2</sup> = A(-5x<sup>2</sup>-6x-13) + Bx(x+1) + C(x+1),Substitute the values of x such that terms B and C are removed from the<br/> equation,7,3,The selected answer is the value of B and not A. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of C and not A. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>9x<sup>2</sup>+10x+12</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(-2x<sup>3</sup>+7x<sup>2</sup>+18x+72)</span></span></td></tr></tbody></table>can be resolved to partial fractions such that <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> (Bx+C)</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -75px;'>(-2x<sup>2</sup>7x-12)</span></span><span>then find the value of C</span></p>,4,-66<span>/</span>19,94<span>/</span>19,66<span>/</span>19,39<span>/</span>19,2,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> 9x<sup>2</sup>+10x+12 = A(-2x<sup>2</sup>+7x+18) + Bx(x-6) + C(x-6),Substitute the values of x such that terms A and B are removed from the<br/> equation,7,3,The selected answer is the value of A and not C. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of B and not C. Let's try the next one
"<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>10x+7</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(7x<sup>3</sup>+66x<sup>2</sup>+36x+81)</span></span></td></tr></tbody></table>can be resolved to partial fractions, <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>which of the following options contains the correct coefficients of its partial fractions<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> </span></span><span></span></p>",4,"-92<span>/</span>99, -91<span>/</span>86","-13<span>/</span>86, 50","91<span>/</span>86, 92<span>/</span>99","91<span>/</span>86, -92<span>/</span>99",3,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> 10x+7 = A(7x<sup>2</sup>+66x+36) + Bx(x+9) + C(x+9),Substitute the value of x such that any two of the three terms of the<br/> equation shown in the previous hint are removed to get one coefficient.<br/> Repeat this step with appropriate values of x to find the coefficients<br/> of the other two terms as well,7,3,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
"<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>5x<sup>2</sup>-8x+6</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(-9x<sup>3</sup>+110x<sup>2</sup>-126x+55)</span></span></td></tr></tbody></table>can be resolved to partial fractions, <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>which of the following options contains the correct coefficients of its partial fractions<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> </span></span><span></span></p>",4,"-28<span>/</span>93, 13<span>/</span>80","43<span>/</span>80, -13<span>/</span>80","13<span>/</span>80, 50","-28<span>/</span>93, 43<span>/</span>80",1,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> 5x<sup>2</sup>-8x+6 = A(-9x<sup>2</sup>+110x-126) + Bx(x-11) + C(x-11),Substitute the value of x such that any two of the three terms of the<br/> equation shown in the previous hint are removed to get one coefficient.<br/> Repeat this step with appropriate values of x to find the coefficients<br/> of the other two terms as well,7,3,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one
