<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-2</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+6)(-8x<sup>2</sup>-48x-1)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+6)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-8x<sup>2</sup>-48x-1)</span></span><br/><br/><div style='clear:both'></div> then find the value of C,4,1<span>/</span>18,-1<span>/</span>3,1<span>/</span>100,-1<span>/</span>100,2,Rearrange the equation in the form<br/> -2 = A(-8x<sup>2</sup>-48x-1) + Bx(x+6) + C(x+6),Substitute the values of x such that terms A and B are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,The selected answer is the value of B and not C. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of A and not C. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>11x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-10)(-7x<sup>2</sup>+76x-64)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-10)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-7x<sup>2</sup>+76x-64)</span></span><br/><br/><div style='clear:both'></div> then find the value of C,4,-152<span>/</span>89,-41<span>/</span>60,41<span>/</span>60,-22<span>/</span>23,3,Rearrange the equation in the form<br/> 11x<sup>2</sup> = A(-7x<sup>2</sup>+76x-64) + Bx(x-10) + C(x-10),Substitute the values of x such that terms A and B are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,The selected answer is the value of A and not C. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of B and not C. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>3x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-9)(-10x<sup>2</sup>+86x+30)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-9)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-10x<sup>2</sup>+86x+30)</span></span><br/><br/><div style='clear:both'></div> then find the value of C,4,-13<span>/</span>41,-2<span>/</span>95,-2<span>/</span>63,2<span>/</span>95,4,Rearrange the equation in the form<br/> 3x = A(-10x<sup>2</sup>+86x+30) + Bx(x-9) + C(x-9),Substitute the values of x such that terms A and B are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,The selected answer is the value of B and not C. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of A and not C. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>6</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-10)(5x<sup>2</sup>-42x-70)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-10)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(5x<sup>2</sup>-42x-70)</span></span><br/><br/><div style='clear:both'></div> then find the value of C,4,-3<span>/</span>59,-1<span>/</span>98,1<span>/</span>98,-23<span>/</span>39,4,Rearrange the equation in the form<br/> 6 = A(5x<sup>2</sup>-42x-70) + Bx(x-10) + C(x-10),Substitute the values of x such that terms A and B are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,The selected answer is the value of B and not C. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of A and not C. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-8</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x)(6x<sup>2</sup>-8x+3)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(6x<sup>2</sup>-8x+3)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"-8<span>/</span>3, -64<span>/</span>3","-8<span>/</span>3, 64<span>/</span>3","-8<span>/</span>3, 16","16, -64<span>/</span>3",3,Rearrange the equation in the form<br/> -8 = A(6x<sup>2</sup>-8x+3) + Bx(x) + C(x),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-3x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+2)(-3x<sup>2</sup>-9x-7)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+2)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-3x<sup>2</sup>-9x-7)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"-6<span>/</span>7, -18<span>/</span>7","-6<span>/</span>7, -3<span>/</span>7","-18<span>/</span>7, -3<span>/</span>7","-3<span>/</span>7, 18<span>/</span>7",1,Rearrange the equation in the form<br/> -3x = A(-3x<sup>2</sup>-9x-7) + Bx(x+2) + C(x+2),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = -2 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-9x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-9)(3x<sup>2</sup>-19x-60)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-9)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(3x<sup>2</sup>-19x-60)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"-136<span>/</span>61, -215<span>/</span>93","-215<span>/</span>93, -217<span>/</span>73","-136<span>/</span>61, 217<span>/</span>73","-136<span>/</span>61, -217<span>/</span>73",1,Rearrange the equation in the form<br/> -9x<sup>2</sup> = A(3x<sup>2</sup>-19x-60) + Bx(x-9) + C(x-9),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = 9 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>5x<sup>2</sup>+6x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+4)(-5x<sup>2</sup>-11x+29)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+4)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-5x<sup>2</sup>-11x+29)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"-41<span>/</span>90, -51<span>/</span>64","-41<span>/</span>90, 51<span>/</span>64","-41<span>/</span>90, 207<span>/</span>76","207<span>/</span>76, -51<span>/</span>64",1,Rearrange the equation in the form<br/> 5x<sup>2</sup>+6x = A(-5x<sup>2</sup>-11x+29) + Bx(x+4) + C(x+4),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.,"Based on the above hint , you need to substitute the value of x = -4 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>10</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x)(-6x<sup>2</sup>+10x-10)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-6x<sup>2</sup>+10x-10)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"10, 1","-1, 10","-1, -6","-6, 10",2,Rearrange the equation in the form<br/> 10 = A(-6x<sup>2</sup>+10x-10) + Bx(x) + C(x),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+7)(7x<sup>2</sup>+47x-3)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+7)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(7x<sup>2</sup>+47x-3)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"1<span>/</span>53, -2<span>/</span>67","1<span>/</span>53, -2<span>/</span>15","-2<span>/</span>15, -2<span>/</span>67","1<span>/</span>53, 2<span>/</span>15",1,Rearrange the equation in the form<br/> -x = A(7x<sup>2</sup>+47x-3) + Bx(x+7) + C(x+7),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.,"Based on the above hint , you need to substitute the value of x = -7 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
