<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>(-12x<sup>3</sup>-12x<sup>2</sup>-5x-11)(x+1)</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x+2)(x+4)(x-11)</span></span></td></tr></tbody></table></span><span> is </span>,4,an Improper Fraction,of the type : Repeated Linear Factors,of the type : Distinct Linear Factors,of the type : Irreducible Quadratic Factor,1,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,1,Your answer is correct! Let's try the next one,"Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction","Even though the denominator contains all linear factors, the fraction is called improper when the degree of the numerator is either equal to or higher than the denominator . Hence the answer is incorrect","Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>(-10x<sup>3</sup>+3x<sup>2</sup>+2x+4)(x-5)</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x-12)(x-7)(x-11)</span></span></td></tr></tbody></table></span><span> is </span>,4,of the type : Repeated Linear Factors,of the type : Distinct Linear Factors,an Improper Fraction,of the type : Irreducible Quadratic Factor,3,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,1,"Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction","Even though the denominator contains all linear factors, the fraction is called improper when the degree of the numerator is either equal to or higher than the denominator . Hence the answer is incorrect",Your answer is correct! Let's try the next one,"Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>(-x<sup>3</sup>+8x<sup>2</sup>+9x-12)(x-2)</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x-9)(x+11)<sup>2</sup></span></span></td></tr></tbody></table><span> is </span>,4,an Improper Fraction,of the type : Distinct Linear Factors,of the type : Irreducible Quadratic Factor,of the type : Repeated Linear Factors,1,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,2,Your answer is correct! Let's try the next one,"Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction","Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction","Even though the denominator contains repeated linear factors, the fraction is an improper fraction when the degree of the numerator is either equal to or higher than the denominator . Hence the answer is incorrect"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>(-9x<sup>3</sup>-9x<sup>2</sup>-3x+11)(x-8)</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x+1)(x+10)<sup>2</sup></span></span></td></tr></tbody></table><span> is </span>,4,of the type : Distinct Linear Factors,of the type : Repeated Linear Factors,an Improper Fraction,of the type : Irreducible Quadratic Factor,3,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,2,"Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction","Even though the denominator contains repeated linear factors, the fraction is an improper fraction when the degree of the numerator is either equal to or higher than the denominator . Hence the answer is incorrect",Your answer is correct! Let's try the next one,"Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>(-x<sup>3</sup>+4x<sup>2</sup>+2x-5)(x-2)</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x-2)(6x<sup>2</sup>+10x+11)</span></span></td></tr></tbody></table><span> is </span>,4,an Improper Fraction,of the type : Repeated Linear Factors,of the type : Distinct Linear Factors,of the type : Irreducible Quadratic Factor,1,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,3,Your answer is correct! Let's try the next one,"Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction","Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction","Even though the denominator contains an irreducible quadratic factor, the fraction is said to be improper when  the degree of the numerator is either equal to or higher than the denominator . Hence the answer is incorrect"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>(-3x<sup>3</sup>-6x<sup>2</sup>+8x-9)(x-5)</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x+11)(-8x<sup>2</sup>-3x-2)</span></span></td></tr></tbody></table><span> is </span>,4,an Improper Fraction,of the type : Distinct Linear Factors,of the type : Irreducible Quadratic Factor,of the type : Repeated Linear Factors,1,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,3,Your answer is correct! Let's try the next one,"Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction","Even though the denominator contains an irreducible quadratic factor, the fraction is said to be improper when  the degree of the numerator is either equal to or higher than the denominator . Hence the answer is incorrect","Your answer is incorrect. Please note that degree of the numerator is equal to or greater than the degree of the denominator, thus making it an improper fraction"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>3x<sup>2</sup>-x-9</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x+12)(x+6)(x-6)</span></span></td></tr></tbody></table></span><span> is </span>,4,of the type : Distinct Linear Factors,of the type : Irreducible Quadratic Factor,an Improper Fraction,of the type : Repeated Linear Factors,1,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,1,Your answer is correct! Let's try the next one,"The denominator term does not have an irreducible quadratic factor, hence your answer is incorrect","The degree of the numerator term is less than the denominator term thus making it a proper fraction, hence your answer is incorrect","The denominator term does not have repeated linear factors, hence your answer is incorrect"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>10x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x+7)(x+1)(x-6)</span></span></td></tr></tbody></table></span><span> is </span>,4,an Improper Fraction,of the type : Irreducible Quadratic Factor,of the type : Distinct Linear Factors,of the type : Repeated Linear Factors,3,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,1,"The degree of the numerator term is less than the denominator term thus making it a proper fraction, hence your answer is incorrect","The denominator term does not have an irreducible quadratic factor, hence your answer is incorrect",Your answer is correct! Let's try the next one,"The denominator term does not have repeated linear factors, hence your answer is incorrect"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-4x-6</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x-10)(x+10)(x+1)</span></span></td></tr></tbody></table></span><span> is </span>,4,of the type : Distinct Linear Factors,an Improper Fraction,of the type : Repeated Linear Factors,of the type : Irreducible Quadratic Factor,1,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,1,Your answer is correct! Let's try the next one,"The degree of the numerator term is less than the denominator term thus making it a proper fraction, hence your answer is incorrect","The denominator term does not have repeated linear factors, hence your answer is incorrect","The denominator term does not have an irreducible quadratic factor, hence your answer is incorrect"
<span style='float:left;'>The fraction </span><table style='float: left;position:relative;bottom: 31px;margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-7x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr style='text-align:center'><td><span>(x-10)(x-6)<sup>2</sup></span></span></td></tr></tbody></table><span> is </span>,4,of the type : Irreducible Quadratic Factor,an Improper Fraction,of the type : Repeated Linear Factors,of the type : Distinct Linear Factors,3,Check the degree of the term in the numerator and the denominator,"Check if there are common factors in the numerator and the denominator,<br/> If yes, remove them from both the numerator and the denominator",Identify the type of factors in the denominator after reducing them to the<br/> lowest degree factors,7,2,"The denominator term does not have an irreducible quadratic factor, hence your answer is incorrect","The degree of the numerator term is less than the denominator term thus making it a proper fraction, hence your answer is incorrect",Your answer is correct! Let's try the next one,"The denominator term does not have distinct linear factors, hence your answer is incorrect"
