<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-8x<sup>2</sup>-12x+6</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-7)(x-5)(x+9)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-7)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-5)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+9)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"-235<span>/</span>16, -236<span>/</span>99","-235<span>/</span>16, 127<span>/</span>14","127<span>/</span>14, -236<span>/</span>99","-236<span>/</span>99, 235<span>/</span>16",2,Rearrange the equation in the form<br/> -8x<sup>2</sup>-12x+6 = A(x-5)(x+9) + B(x-7)(x+9) + C(x-7)(x-5),Substitute the values of x such that terms C and B are removed from the<br/> equation to get A. Similarly substitute a different value of x to get the value of B,"Based on the above hint , you need to substitute the value of x = 7 to get the<br/> value of A Similarly substituting the value of x = 5 will get you the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>6x+11</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+1)(x-8)(x-11)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+1)</span> + B<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-8)</span> + C<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-11)</span></span><br/><br/><div style='clear:both'></div> then find the value of B,4,-3<span>/</span>65,3<span>/</span>65,-59<span>/</span>27,77<span>/</span>36,3,Rearrange the equation in the form<br/> 6x+11 = A(x-8)(x-11) + B(x+1)(x-11) + C(x+1)(x-8),Substitute the values of x such that terms A and C are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 8 to get the<br/> value of B",7,1,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of A and not B. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of C and not B. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-5x<sup>2</sup>+5x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+11)(x<sup>2</sup>+13x+36)</span></span></td></tr></tbody></table>can be resolved to partial fractions such  <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>that one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> A</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+11)</span></span><span>then find the value of A</span></p>,4,45,-330<span>/</span>7,-20<span>/</span>7,20<span>/</span>7,2,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> -5x<sup>2</sup>+5x = A(x+9)(x+4) + B(x+11)(x+4) + C(x+11)(x+9),Substitute the values of x such that terms B and C are removed from the<br/> equation,7,2,The selected answer is the value of B and not A. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of C and not A. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>6x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+4)(x<sup>2</sup>-11x+10)</span></span></td></tr></tbody></table>can be resolved to partial fractions such  <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>that one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> B</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-1)</span></span><span>then find the value of B</span></p>,4,-2<span>/</span>15,48<span>/</span>35,100<span>/</span>21,2<span>/</span>15,1,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> 6x<sup>2</sup> = A(x-1)(x-10) + B(x+4)(x-10) + C(x+4)(x-1),Substitute the values of x such that terms A and C are removed from the<br/> equation,7,2,Your answer is correct! Let's try the next one,The selected answer is the value of A and not B. Let's try the next one,The selected answer is the value of C and not B. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
"<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-x-2</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-3)(x<sup>2</sup>+9x)</span></span></td></tr></tbody></table>can be resolved to partial fractions, <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>which of the following options contains all the correct coefficients of its partial fractions<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> </span></span><span></span></p>",4,"2<span>/</span>27, -5<span>/</span>36, 28","-5<span>/</span>36, 2<span>/</span>27, 5<span>/</span>77","-5<span>/</span>36, 5<span>/</span>77, -2<span>/</span>27","-5<span>/</span>36, 28, 28",2,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> -x-2 = A(x)(x+9) + B(x-3)(x+9) + C(x-3)(x),Substitute the value of x such that any two of the three terms of the<br/> equation shown in the previous hint are removed to get one coefficient.<br/> Repeat this step with appropriate values of x to find the coefficients<br/> of the other two terms as well,7,2,You've got two of the coefficients correct i.e.  VALUES OF A and B but the third coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got two of the coefficients correct i.e.  VALUES OF A and C but the third coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the other two coefficients are incorrect. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-5x+3</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x<sup>3</sup>+7x<sup>2</sup>+4x-12)</span></span></td></tr></tbody></table>can be resolved to partial fractions such  <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>that one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> A</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+2)</span></span><span>then find the value of A</span></p>,4,-33<span>/</span>28,-2<span>/</span>21,-13<span>/</span>12,33<span>/</span>28,3,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> -5x+3 = A(x-1)(x+6) + B(x+2)(x+6) + C(x+2)(x-1),Substitute the values of x such that terms B and C are removed from the<br/> equation,7,3,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of B and not A. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of C and not A. Let's try the next one
"<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-12</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x<sup>3</sup>+4x<sup>2</sup>-27x-90)</span></span></td></tr></tbody></table>can be resolved to partial fractions, <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>which of the following options contains the correct coefficients of its partial fractions<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> </span></span><span></span></p>",4,"4<span>/</span>11, -1<span>/</span>2","-4<span>/</span>11, 28","1<span>/</span>2, -3<span>/</span>22","1<span>/</span>2, 4<span>/</span>11",3,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> -12 = A(x+3)(x-5) + B(x+6)(x-5) + C(x+6)(x+3),Substitute the value of x such that any two of the three terms of the<br/> equation shown in the previous hint are removed to get one coefficient.<br/> Repeat this step with appropriate values of x to find the coefficients<br/> of the other two terms as well,7,3,Unfortunately both the coefficients in the selected answer are incorrect. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one
"<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>x<sup>2</sup>-3</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x<sup>3</sup>+8x<sup>2</sup>+4x-48)</span></span></td></tr></tbody></table>can be resolved to partial fractions, <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>which of the following options contains all the correct coefficients of its partial fractions<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> </span></span><span></span></p>",4,"-13<span>/</span>12, 1<span>/</span>48, -33<span>/</span>16","33<span>/</span>16, 1<span>/</span>48, -13<span>/</span>12","33<span>/</span>16, 28, 28","33<span>/</span>16, -13<span>/</span>12, 28",2,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> x<sup>2</sup>-3 = A(x-2)(x+4) + B(x+6)(x+4) + C(x+6)(x-2),Substitute the value of x such that any two of the three terms of the<br/> equation shown in the previous hint are removed to get one coefficient.<br/> Repeat this step with appropriate values of x to find the coefficients<br/> of the other two terms as well,7,3,You've got two of the coefficients correct i.e.  VALUES OF B and C but the third coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the other two coefficients are incorrect. Let's try the next one,You've got two of the coefficients correct i.e.  VALUES OF A and C but the third coefficient is incorrect. Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>-10x<sup>2</sup>+5x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x<sup>3</sup>+12x<sup>2</sup>-64x-768)</span></span></td></tr></tbody></table>can be resolved to partial fractions such  <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>that one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> B</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+12)</span></span><span>then find the value of B</span></p>,4,-15<span>/</span>8,15<span>/</span>8,85<span>/</span>8,-75<span>/</span>4,4,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> -10x<sup>2</sup>+5x = A(x+12)(x-8) + B(x+8)(x-8) + C(x+8)(x+12),Substitute the values of x such that terms A and C are removed from the<br/> equation,7,3,The selected answer is the value of C and not B. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of A and not B. Let's try the next one,Your answer is correct! Let's try the next one
<span style='float:left;'>If </span><table style='float: left;position: relative; bottom: 31px; margin-left: 15px; margin-right: 15px;'><tbody><tr style='text-align:center'><td><span>9x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x<sup>3</sup>+6x<sup>2</sup>-79x-84)</span></span></td></tr></tbody></table>can be resolved to partial fractions such  <br/><p style='position: relative;margin-top: 80px;bottom: 40px;'>that one of the terms in its partial fractions is<span  style='position: relative;bottom: 12px;margin-right: 10px;'><span style='margin-left:20px;'> B</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+12)</span></span><span>then find the value of B</span></p>,4,-9<span>/</span>88,-31<span>/</span>5,235<span>/</span>81,31<span>/</span>5,4,Ensure that the denominator of the expression is <br/>factorized  and reduced  to factors of the lowest degree,Rearrange the equation in the form<br/> 9x<sup>2</sup> = A(x+12)(x-7) + B(x+1)(x-7) + C(x+1)(x+12),Substitute the values of x such that terms A and C are removed from the<br/> equation,7,3,The selected answer is the value of A and not B. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of C and not B. Let's try the next one,Your answer is correct! Let's try the next one
